timestamp,sensor_id,frequency_hz,amplitude_db,snr_db,bearing_deg,range_m,depth_m,temperature_c,salinity_psu,label
2025-09-05T13:06:03.769562Z,SEN-035,7388.91,-61.89,8.46,227.96,2201.67,72.38,23.35,32.58,ship
2025-09-19T11:25:42.068761Z,SEN-026,36235.53,-51.46,21.7,266.25,965.97,384.06,8.81,30.55,ship
2025-09-19T09:22:19.146090Z,SEN-005,3854.4,-60.26,22.31,80.18,147.03,53.01,21.78,32.76,ambient_noise
2025-09-09T02:09:46.929316Z,SEN-002,29967.53,-59.12,6.11,91.23,1050.83,173.61,29.21,35.84,whale
2025-09-05T07:03:37.828779Z,SEN-020,9014.82,-68.01,-8.86,185.87,1560.2,42.16,2.18,30.03,seafloor_reflection
2025-09-05T15:30:49.690064Z,SEN-034,7370.69,-49.43,17.09,285.2,905.23,52.02,24.46,34.05,submarine
2025-09-18T22:35:06.747915Z,SEN-034,305.58,-53.3,5.74,199.58,376.96,75.46,17.8,36.94,ambient_noise
2025-09-04T14:45:35.916794Z,SEN-020,47048.77,-54.51,7.2,24.24,182.27,274.51,11.42,32.49,ambient_noise
2025-09-01T00:59:36.594031Z,SEN-025,41479.7,-49.33,19.56,126.3,1241.17,320.09,23.69,35.79,fish_school
2025-08-28T07:26:46.879524Z,SEN-020,3966.03,-70.49,12.78,119.03,1314.79,348.87,9.78,30.44,ship
2025-09-08T18:29:23.266715Z,SEN-025,30008.84,-59.29,16.78,290.74,1837.65,264.58,10.05,34.46,ambient_noise
2025-09-09T05:36:21.097783Z,SEN-014,11721.62,-48.91,18.51,104.28,177.98,59.89,15.01,37.02,ambient_noise
2025-09-19T23:55:30.074747Z,SEN-047,13274.39,-60.35,8.65,324.44,1070.22,92.97,13.73,33.26,ship
2025-09-01T09:45:45.398571Z,SEN-044,43721.1,-58.52,15.47,120.59,322.42,153.2,3.99,34.98,ambient_noise
2025-09-06T04:47:04.078731Z,SEN-043,5804.85,-58.81,10.84,69.88,1127.26,386.24,0.76,35.07,whale
2025-09-19T00:31:22.372595Z,SEN-043,30114.36,-55.27,14.32,194.38,140.21,278.14,18.98,35.86,fish_school
2025-09-19T11:28:47.096444Z,SEN-039,20122.65,-79.24,11.25,139.1,1987.27,208.7,10.05,31.83,fish_school
2025-09-06T07:23:26.606320Z,SEN-012,9620.95,-58.81,20.89,233.13,647.28,280.15,15.7,35.98,ambient_noise
2025-09-08T13:02:24.165742Z,SEN-048,22650.71,-56.03,-0.25,329.66,197.07,0.51,6.16,31.9,whale
2025-09-03T20:50:11.726464Z,SEN-005,47030.42,-56.07,6.53,338.68,1133.95,560.28,17.03,34.78,sonar_ping
2025-09-22T17:54:36.942246Z,SEN-002,39102.34,-44.0,9.29,81.85,257.29,78.63,9.93,31.28,ship
2025-08-29T07:53:39.338185Z,SEN-016,6692.36,-65.85,10.97,58.42,281.65,134.91,18.32,35.89,ambient_noise
2025-09-22T18:46:13.201803Z,SEN-030,42486.54,-43.52,-0.26,338.38,1530.4,44.86,20.31,32.3,ambient_noise
2025-09-15T06:51:16.540540Z,SEN-047,46878.28,-63.63,4.05,292.47,1284.38,13.31,0.09,35.21,whale
2025-09-10T17:12:09.717147Z,SEN-043,13920.52,-73.49,10.3,94.2,501.36,109.57,12.94,31.25,ship
2025-08-26T17:59:06.982936Z,SEN-038,16737.64,-44.94,5.65,289.78,73.21,257.54,21.78,31.85,submarine
2025-09-09T00:54:00.026586Z,SEN-045,6402.87,-49.47,-3.72,266.78,64.32,218.04,22.19,36.54,ambient_noise
2025-09-07T00:02:57.785550Z,SEN-042,17312.51,-58.64,7.08,91.28,1632.58,25.75,11.42,30.74,fish_school
2025-08-30T14:32:53.858023Z,SEN-024,33689.73,-65.85,0.29,326.08,1354.54,32.07,24.63,30.78,seafloor_reflection
2025-09-14T11:05:08.389657Z,SEN-030,13680.54,-62.09,14.81,115.85,1099.22,41.17,19.51,36.19,ambient_noise
2025-09-23T21:41:57.849282Z,SEN-037,440.57,-57.45,12.36,172.86,1987.47,350.59,29.68,30.99,ambient_noise
2025-09-11T15:14:48.095662Z,SEN-039,16993.38,-46.12,17.21,219.33,1489.2,394.78,15.38,37.16,whale
2025-09-16T05:05:35.189926Z,SEN-011,22713.38,-73.16,11.67,68.85,1045.86,214.66,11.26,31.11,seafloor_reflection
2025-08-27T19:45:18.270434Z,SEN-014,28361.17,-62.1,1.41,220.06,2415.52,229.75,27.58,35.45,ambient_noise
2025-09-07T07:11:27.550541Z,SEN-023,34222.87,-62.63,-10.0,254.26,1257.24,24.0,12.1,34.79,whale
2025-08-29T06:14:55.890929Z,SEN-016,3183.04,-64.85,19.14,36.56,172.57,258.12,19.21,35.82,ambient_noise
2025-09-13T03:41:01.503094Z,SEN-021,23540.62,-66.48,6.59,136.57,1510.64,136.93,24.77,35.56,submarine
2025-09-22T22:10:40.451474Z,SEN-004,13391.49,-43.93,-7.86,220.34,1009.92,320.65,13.82,32.92,ambient_noise
2025-09-14T14:57:02.579949Z,SEN-033,47403.68,-68.02,22.54,333.44,1064.15,3.23,13.25,37.57,ambient_noise
2025-08-28T01:46:08.198614Z,SEN-047,18058.94,-58.65,14.62,320.75,284.1,410.71,8.66,34.07,fish_school
2025-09-05T09:49:49.500704Z,SEN-014,5096.17,-71.8,22.43,61.08,2197.94,347.63,28.86,37.78,ambient_noise
2025-09-11T06:56:54.176894Z,SEN-019,2170.43,-51.32,13.42,219.78,2168.34,183.35,28.32,33.05,seafloor_reflection
2025-09-06T20:46:49.201280Z,SEN-005,13343.75,-64.93,15.32,35.29,862.1,242.63,13.98,34.22,fish_school
2025-09-19T18:41:39.972535Z,SEN-036,9026.05,-82.04,5.93,105.8,647.33,128.7,9.82,34.67,ambient_noise
2025-09-19T05:02:01.941591Z,SEN-031,32525.0,-50.27,15.69,215.02,1695.37,139.03,3.83,34.51,fish_school
2025-09-13T02:59:20.701491Z,SEN-045,42363.63,-65.55,25.49,29.29,82.6,169.31,14.33,35.29,whale
2025-09-05T23:21:37.691167Z,SEN-018,15696.68,-46.9,16.64,319.99,330.24,28.82,26.82,32.29,ambient_noise
2025-09-02T10:18:46.578177Z,SEN-044,28931.79,-49.11,7.15,298.44,1542.32,284.93,26.08,30.52,seafloor_reflection
2025-08-28T22:42:00.930191Z,SEN-031,36542.23,-61.11,-0.48,170.42,952.1,353.48,3.49,31.59,ambient_noise
2025-09-05T09:59:49.492980Z,SEN-030,19984.54,-56.04,19.16,177.03,2043.7,284.56,14.58,34.48,ambient_noise
2025-09-07T03:57:17.861985Z,SEN-021,3409.65,-59.05,10.47,317.29,286.83,334.14,24.47,36.86,ambient_noise
2025-09-15T01:03:47.719253Z,SEN-047,11536.33,-74.01,10.82,18.16,155.8,197.97,25.05,33.8,fish_school
2025-09-14T12:20:44.961962Z,SEN-030,44164.98,-45.77,-5.84,51.8,1525.06,2.49,28.03,32.57,ambient_noise
2025-08-27T20:56:54.995333Z,SEN-041,41241.57,-62.56,-6.41,110.88,188.77,218.35,6.09,35.85,seafloor_reflection
2025-09-06T15:03:26.842981Z,SEN-004,4417.97,-59.76,10.68,131.18,1573.18,350.16,12.45,33.16,ship
2025-08-31T05:21:05.521210Z,SEN-005,11275.04,-59.62,2.81,355.48,1035.36,377.68,28.63,36.58,ambient_noise
2025-08-30T11:22:33.229564Z,SEN-041,38481.35,-62.26,11.68,53.09,262.12,329.19,8.13,30.09,ship
2025-09-19T14:07:41.869502Z,SEN-045,24346.32,-53.6,17.63,109.12,76.49,247.76,10.04,30.93,sonar_ping
2025-08-27T00:38:58.939112Z,SEN-010,38022.35,-60.97,5.46,298.06,537.03,479.79,6.77,30.82,seafloor_reflection
2025-09-07T08:16:56.711721Z,SEN-027,10633.51,-65.13,11.87,282.37,176.84,238.28,16.16,30.28,ship
2025-08-30T19:34:38.573130Z,SEN-016,47639.64,-64.14,9.06,235.73,2659.92,3.27,15.89,31.34,whale
2025-09-21T03:35:18.616422Z,SEN-030,39202.01,-43.37,33.62,118.28,957.5,120.62,24.51,37.9,ambient_noise
2025-09-11T11:32:23.707792Z,SEN-013,9952.87,-59.41,5.78,42.4,1197.08,218.35,12.38,33.85,whale
2025-09-01T17:03:53.306872Z,SEN-036,27966.62,-43.75,4.42,354.08,76.27,105.59,7.51,33.38,fish_school
2025-09-09T20:13:06.225718Z,SEN-021,5743.55,-69.56,6.36,90.51,270.55,151.91,24.92,37.28,whale
2025-09-16T17:08:27.341733Z,SEN-045,18135.6,-66.46,19.32,304.07,1644.4,365.29,19.49,36.36,ambient_noise
2025-09-23T12:18:56.576502Z,SEN-040,33015.11,-64.83,6.04,322.2,80.19,398.73,4.69,32.18,whale
2025-09-01T09:11:30.740387Z,SEN-045,16573.37,-60.82,15.92,158.72,535.89,236.86,17.11,36.44,ambient_noise
2025-09-21T08:31:17.850742Z,SEN-015,32872.24,-67.15,10.28,306.3,1234.39,169.04,13.8,30.66,ambient_noise
2025-09-22T19:10:10.961305Z,SEN-020,12314.5,-61.28,10.5,100.45,644.14,288.18,25.37,35.73,fish_school
2025-09-22T06:17:36.748810Z,SEN-020,36088.22,-57.99,22.8,320.37,466.86,247.38,18.05,30.15,ambient_noise
2025-09-13T19:58:08.710369Z,SEN-045,18043.52,-49.95,-4.45,228.95,46.45,14.23,23.73,31.68,fish_school
2025-09-13T15:56:29.833678Z,SEN-005,39545.02,-73.43,11.06,69.97,1666.07,159.25,13.91,37.1,ship
2025-09-06T20:46:56.658595Z,SEN-032,6920.83,-50.71,15.58,283.16,2064.14,264.12,29.41,32.99,fish_school
2025-09-17T08:11:50.008314Z,SEN-006,18162.7,-52.61,13.15,328.93,2619.96,366.59,23.99,33.76,ship
2025-09-10T17:00:08.792949Z,SEN-030,23250.23,-69.74,-1.73,205.35,778.16,177.68,17.96,35.18,ship
2025-09-15T02:13:34.178007Z,SEN-026,21249.89,-67.88,0.88,273.73,1288.86,188.19,24.38,35.55,submarine
2025-09-07T14:57:37.584159Z,SEN-037,21711.42,-56.41,12.23,286.13,1844.91,316.55,9.61,31.16,fish_school
2025-09-16T17:08:53.532183Z,SEN-013,22295.69,-66.3,-8.68,283.47,1087.85,31.49,29.32,37.42,ambient_noise
2025-09-19T12:05:24.871014Z,SEN-029,49441.3,-46.29,5.76,163.59,1810.79,216.89,12.45,34.55,ambient_noise
2025-08-30T03:54:17.474497Z,SEN-005,9738.54,-60.07,0.16,266.38,1388.88,106.57,11.11,34.79,ambient_noise
2025-09-19T18:10:48.520151Z,SEN-025,38456.33,-72.1,11.54,197.47,1544.9,119.07,23.63,35.13,ambient_noise
2025-09-10T23:29:03.307783Z,SEN-013,27634.26,-71.17,8.74,149.28,309.13,207.15,18.92,36.82,sonar_ping
2025-09-20T02:37:48.733745Z,SEN-024,20740.06,-74.9,13.03,59.69,462.46,29.4,23.05,31.68,ambient_noise
2025-09-07T17:00:28.720219Z,SEN-031,31713.08,-61.05,3.06,327.25,1566.09,105.16,23.39,37.29,ambient_noise
2025-09-06T03:22:47.635496Z,SEN-020,42691.22,-60.57,12.12,149.37,957.45,279.47,19.1,36.25,ambient_noise
2025-09-22T05:18:52.116068Z,SEN-008,23385.25,-54.87,10.03,86.24,973.93,310.34,25.34,31.79,ambient_noise
2025-09-02T07:18:45.438868Z,SEN-009,43253.59,-47.37,3.13,87.23,453.36,300.77,21.79,36.39,whale
2025-09-20T02:18:13.044525Z,SEN-021,4780.54,-59.88,18.76,87.15,2075.03,26.97,17.32,34.03,sonar_ping
2025-09-09T06:57:56.021327Z,SEN-020,32688.9,-47.33,15.59,0.89,672.96,25.62,22.83,34.6,fish_school
2025-09-10T04:37:10.084476Z,SEN-015,16725.69,-67.29,4.9,157.76,786.96,182.64,14.93,37.94,ambient_noise
2025-09-04T00:34:04.483004Z,SEN-026,19397.09,-74.72,3.7,320.65,2587.5,130.72,14.56,30.11,ambient_noise
2025-09-11T23:03:40.081387Z,SEN-042,28593.89,-52.07,17.43,9.05,883.41,167.79,10.19,37.49,fish_school
2025-09-04T12:37:22.118131Z,SEN-011,24047.85,-52.75,-2.9,344.38,1426.81,86.34,25.41,35.8,ambient_noise
2025-08-26T22:44:41.019097Z,SEN-037,19150.79,-57.47,-0.34,64.48,3337.2,466.75,8.98,32.79,whale
2025-09-02T22:18:35.082436Z,SEN-041,15485.34,-53.19,13.84,258.79,569.13,30.02,7.54,35.83,fish_school
2025-08-25T23:03:49.177893Z,SEN-011,30953.93,-83.09,24.52,282.72,1031.8,316.34,6.59,31.62,whale
2025-09-24T02:53:10.305434Z,SEN-027,25328.42,-64.69,5.17,264.64,464.95,392.18,19.81,34.11,ship
2025-09-23T17:48:31.465236Z,SEN-030,16233.13,-48.81,6.08,122.1,1971.72,64.63,5.98,36.53,whale
2025-09-06T14:58:57.228431Z,SEN-019,10327.55,-62.58,8.24,253.37,61.97,414.07,26.03,31.68,ambient_noise
2025-09-16T14:53:51.951831Z,SEN-034,38745.96,-53.5,6.21,170.27,2084.28,467.33,20.94,34.48,ambient_noise
2025-09-05T03:27:04.104463Z,SEN-038,40005.77,-33.97,6.58,54.79,1737.01,145.79,23.69,30.34,fish_school
2025-09-14T21:39:28.160550Z,SEN-023,10768.03,-49.78,5.1,72.33,300.39,268.26,4.22,36.69,ambient_noise
2025-09-18T22:22:49.368958Z,SEN-001,13156.29,-63.6,11.5,9.37,821.47,86.49,0.45,32.8,ship
2025-09-23T04:08:06.883625Z,SEN-003,12033.24,-77.66,15.55,119.51,2409.32,410.59,2.44,32.62,ambient_noise
2025-09-06T18:37:24.916385Z,SEN-003,44240.03,-52.84,11.27,262.08,643.19,73.21,20.31,32.05,ambient_noise
2025-09-18T06:26:43.069205Z,SEN-028,38729.11,-80.23,8.7,348.86,1034.05,54.95,3.1,35.75,sonar_ping
2025-09-02T17:56:21.241421Z,SEN-014,3821.22,-67.9,5.14,48.08,658.4,327.6,14.17,31.39,ambient_noise
2025-09-24T11:30:36.028816Z,SEN-030,41650.03,-67.4,0.59,127.18,579.39,302.26,24.09,30.27,ambient_noise
2025-08-26T13:01:29.497380Z,SEN-005,1938.91,-61.21,-0.39,65.34,966.6,219.88,10.73,32.23,fish_school
2025-09-12T21:00:41.363834Z,SEN-049,12734.67,-57.25,-1.99,273.92,938.3,340.23,1.41,35.3,whale
2025-09-14T13:18:54.201823Z,SEN-015,45957.67,-68.63,15.05,331.05,543.67,89.47,26.5,30.4,ship
2025-09-15T09:51:48.781319Z,SEN-038,43230.13,-49.47,5.34,41.04,1203.43,329.84,21.25,33.42,whale
2025-08-29T09:08:59.301604Z,SEN-014,39093.58,-45.82,13.18,325.29,1269.86,241.6,1.06,36.45,fish_school
2025-09-22T22:12:43.896145Z,SEN-014,22931.61,-62.42,4.29,97.74,2219.24,313.15,9.73,33.41,ambient_noise
2025-08-31T04:55:21.756681Z,SEN-049,16138.56,-49.28,9.41,80.3,2117.78,142.64,11.17,34.42,ambient_noise
2025-09-13T10:51:11.518581Z,SEN-008,44089.14,-66.9,7.29,20.39,960.36,379.64,26.06,33.42,seafloor_reflection
2025-09-01T10:47:51.094470Z,SEN-008,32888.0,-70.36,22.59,28.97,1772.0,343.65,2.58,31.39,ambient_noise
2025-09-03T23:39:59.650302Z,SEN-019,14845.89,-49.19,6.19,24.92,1902.66,171.68,23.1,37.77,fish_school
2025-09-11T03:55:15.237542Z,SEN-032,23213.47,-57.34,16.74,160.71,1098.61,114.39,29.22,31.52,fish_school
2025-09-07T06:51:00.038302Z,SEN-031,44086.86,-56.08,-1.18,237.11,674.4,224.17,11.57,34.96,ship
2025-08-30T13:49:59.455114Z,SEN-029,45182.43,-41.59,20.83,66.39,2238.99,50.04,0.71,32.18,seafloor_reflection
2025-08-30T21:32:41.852458Z,SEN-041,32999.17,-53.34,16.63,78.35,1141.26,153.74,7.2,36.59,fish_school
2025-09-07T07:32:05.988301Z,SEN-011,36654.54,-35.98,5.3,62.24,543.81,373.52,3.8,36.35,ship
2025-09-17T11:42:52.177073Z,SEN-045,2060.96,-59.07,5.18,290.36,1286.73,90.64,23.67,33.65,ship
2025-09-21T17:00:19.062012Z,SEN-013,30269.57,-44.88,19.54,49.38,397.13,46.42,10.54,31.52,ambient_noise
2025-08-28T07:02:33.597959Z,SEN-027,34480.73,-60.51,17.45,26.43,2892.66,422.13,26.95,30.38,ambient_noise
2025-09-06T13:30:20.025777Z,SEN-019,1116.82,-71.54,8.11,13.22,291.61,260.77,27.42,33.81,ship
2025-08-28T18:38:51.198553Z,SEN-026,42208.56,-51.68,3.12,14.45,670.79,253.95,11.06,31.31,ambient_noise
2025-08-26T06:25:02.407183Z,SEN-037,46421.42,-60.37,18.61,196.8,1793.25,223.17,18.14,37.59,ambient_noise
2025-09-14T14:54:29.522796Z,SEN-048,11973.03,-39.26,6.23,33.83,3366.62,77.57,28.33,31.09,seafloor_reflection
2025-09-12T20:14:03.650960Z,SEN-009,42305.22,-54.36,12.68,80.07,879.65,434.49,2.59,31.89,fish_school
2025-08-30T15:50:40.240391Z,SEN-028,33309.08,-50.48,5.44,299.76,220.94,154.08,23.19,36.15,fish_school
2025-09-01T18:48:57.560760Z,SEN-032,29076.72,-75.68,8.24,348.52,239.41,111.98,1.47,33.45,whale
2025-08-26T11:32:25.194830Z,SEN-003,42171.99,-52.75,25.23,309.91,346.44,131.64,13.31,32.86,ambient_noise
2025-09-19T19:37:57.854543Z,SEN-032,14351.97,-60.71,9.39,345.46,1145.39,418.73,15.37,32.9,ambient_noise
2025-09-24T00:14:52.722341Z,SEN-005,39563.72,-67.76,21.51,241.36,1289.19,182.69,16.48,34.24,seafloor_reflection
2025-08-29T20:00:05.816755Z,SEN-008,15794.59,-45.95,-2.18,355.4,111.08,398.04,25.47,34.28,whale
2025-09-01T17:07:58.451463Z,SEN-014,39394.08,-72.93,-3.87,178.68,754.43,225.09,6.2,32.59,ambient_noise
2025-09-20T19:43:32.183453Z,SEN-003,22607.59,-56.45,14.66,286.09,723.04,115.38,13.23,35.55,ambient_noise
2025-09-22T13:31:28.861685Z,SEN-024,5935.58,-66.14,3.85,349.8,437.88,96.21,8.23,32.29,ambient_noise
2025-09-07T08:36:08.873618Z,SEN-013,19137.84,-57.26,9.81,255.34,1497.83,358.37,17.71,31.92,ambient_noise
2025-08-27T06:55:08.145504Z,SEN-043,11751.31,-62.8,-6.96,344.42,544.04,293.04,16.74,36.94,submarine
2025-08-26T22:49:58.330315Z,SEN-029,5116.52,-61.81,-6.26,91.31,2183.01,15.57,23.63,30.89,ship
2025-09-11T23:42:52.750234Z,SEN-008,5603.32,-59.42,10.11,108.1,360.12,308.05,5.32,37.76,seafloor_reflection
2025-09-06T13:21:18.819634Z,SEN-042,39025.56,-69.59,6.12,143.01,883.88,160.76,24.48,34.53,fish_school
2025-08-26T15:06:01.789664Z,SEN-031,44081.75,-49.73,7.32,167.25,572.36,166.07,10.46,37.42,fish_school
2025-09-12T06:24:44.898257Z,SEN-026,46363.74,-53.34,23.35,323.07,1457.22,433.3,17.06,37.86,ambient_noise
2025-08-26T02:36:30.872222Z,SEN-018,42711.91,-69.88,13.81,319.63,799.59,501.06,6.85,33.33,ambient_noise
2025-09-18T09:22:42.812906Z,SEN-018,41528.18,-45.89,27.16,236.87,819.3,88.06,14.33,31.55,fish_school
2025-09-03T23:06:08.573830Z,SEN-007,3534.91,-52.39,10.61,83.63,547.97,122.74,5.0,37.5,fish_school
2025-08-26T23:27:23.441183Z,SEN-048,39527.17,-58.98,21.96,86.54,1869.0,224.95,20.56,36.8,seafloor_reflection
2025-09-12T10:05:03.654171Z,SEN-038,39185.8,-74.21,17.87,227.43,1853.06,358.5,1.36,31.45,ambient_noise
2025-09-06T16:48:12.699593Z,SEN-048,6651.39,-66.45,5.96,181.22,1307.45,164.17,18.03,31.21,seafloor_reflection
2025-09-23T23:36:25.368805Z,SEN-016,33134.26,-78.87,8.62,93.07,659.6,108.31,22.53,37.92,ambient_noise
2025-09-11T02:17:37.630593Z,SEN-033,22680.12,-58.2,7.16,60.57,1154.85,48.27,26.45,34.63,ambient_noise
2025-09-03T00:38:34.654631Z,SEN-003,45010.67,-51.53,18.6,260.15,1225.08,208.63,24.53,33.63,ambient_noise
2025-09-16T01:16:00.234514Z,SEN-038,34800.88,-67.23,12.21,292.76,814.9,13.03,26.84,34.99,seafloor_reflection
2025-09-02T21:56:41.967974Z,SEN-004,47554.28,-59.94,2.64,94.07,2932.79,150.21,18.43,36.68,fish_school
2025-09-21T21:31:33.308711Z,SEN-036,5335.64,-50.07,-0.3,152.97,435.16,148.66,1.56,30.12,ship
2025-09-06T00:16:14.044938Z,SEN-004,2126.3,-66.24,-0.02,256.86,990.48,277.18,29.12,30.81,ambient_noise
2025-09-11T06:22:34.012099Z,SEN-042,48681.61,-54.42,2.83,168.92,643.12,327.07,23.34,35.47,ambient_noise
2025-08-27T06:53:00.182495Z,SEN-009,4101.59,-38.95,2.41,346.05,2441.19,134.24,17.79,35.43,sonar_ping
2025-09-07T13:16:40.946155Z,SEN-040,19371.17,-52.64,0.34,46.66,464.82,19.25,13.78,37.88,seafloor_reflection
2025-09-19T17:46:20.992184Z,SEN-017,32533.53,-70.31,18.97,307.57,1751.12,5.9,2.93,30.21,ambient_noise
2025-09-18T22:32:16.400885Z,SEN-017,44014.83,-60.25,-2.24,110.19,305.36,338.82,0.31,30.63,sonar_ping
2025-09-01T11:58:48.401931Z,SEN-033,12803.41,-52.76,13.24,247.34,1093.99,422.01,13.06,33.84,ambient_noise
2025-09-01T13:14:51.649442Z,SEN-020,1550.0,-55.0,28.24,91.33,2653.89,16.44,29.2,35.27,ambient_noise
2025-09-19T06:55:50.066640Z,SEN-014,26112.21,-70.73,10.7,347.93,181.29,482.15,15.77,32.07,fish_school
2025-09-22T16:21:27.402462Z,SEN-022,23608.49,-55.62,10.72,18.05,258.15,481.43,11.77,32.05,submarine
2025-08-28T15:07:50.205323Z,SEN-027,15413.97,-62.12,11.82,184.89,2940.69,74.26,13.66,30.31,ambient_noise
2025-09-08T06:30:46.690776Z,SEN-043,43707.58,-64.55,-1.81,327.78,1886.67,176.49,8.95,30.37,fish_school
2025-09-04T21:26:16.188458Z,SEN-003,37491.18,-54.47,13.47,169.14,525.28,310.6,29.3,30.72,ambient_noise
2025-09-20T21:21:59.173929Z,SEN-024,42920.01,-42.36,12.68,302.52,559.08,193.55,4.0,30.55,seafloor_reflection
2025-08-28T06:36:31.276234Z,SEN-030,8174.27,-67.46,9.67,341.94,711.05,143.51,20.86,37.04,fish_school
2025-09-01T02:28:53.140493Z,SEN-008,34651.36,-55.47,-3.51,24.42,1578.4,364.68,13.54,33.26,ship
2025-09-17T08:14:52.628407Z,SEN-022,48757.58,-60.81,25.15,175.97,1526.83,309.85,4.58,36.07,ambient_noise
2025-08-27T07:24:08.353942Z,SEN-025,30634.5,-53.9,11.9,247.11,1224.05,66.88,17.63,31.02,fish_school
2025-09-09T13:05:46.404194Z,SEN-010,8651.08,-58.93,0.22,299.58,35.92,283.83,17.84,30.09,fish_school
2025-09-08T00:47:16.131273Z,SEN-049,49789.44,-65.77,1.96,58.74,2134.61,248.41,5.39,37.99,fish_school
2025-09-04T19:14:22.553322Z,SEN-029,26463.35,-66.16,3.78,204.04,1627.85,178.01,13.83,36.38,ambient_noise
2025-09-06T14:33:46.138690Z,SEN-040,42018.95,-55.39,22.7,58.65,639.72,132.95,26.96,36.66,ambient_noise
2025-09-10T16:01:40.698706Z,SEN-001,7553.14,-58.7,9.01,271.94,3057.22,55.55,3.42,34.82,ambient_noise
2025-08-30T14:39:18.890326Z,SEN-021,33338.2,-53.79,9.01,102.47,778.7,161.53,29.27,31.58,ambient_noise
2025-09-11T22:18:28.013894Z,SEN-039,45639.62,-75.96,5.76,96.77,1667.99,126.23,0.25,30.19,ambient_noise
2025-09-18T22:22:55.294929Z,SEN-024,26647.69,-49.07,18.2,277.13,2903.09,280.01,18.68,35.97,whale
2025-09-17T13:47:11.827399Z,SEN-009,14504.14,-45.84,18.62,303.12,1005.72,396.02,16.85,36.49,fish_school
2025-08-30T09:16:43.250349Z,SEN-044,6458.35,-58.48,-2.11,123.6,535.7,142.39,0.34,33.85,sonar_ping
2025-08-30T05:55:49.322953Z,SEN-026,14867.64,-53.39,9.2,180.4,1611.38,241.86,18.61,34.98,whale
2025-09-02T19:33:22.658578Z,SEN-009,17808.72,-50.24,8.28,249.65,1094.2,65.87,23.9,37.83,ambient_noise
2025-09-05T14:26:40.388059Z,SEN-020,35526.76,-61.81,2.37,268.26,2062.47,189.21,1.75,32.7,fish_school
2025-09-07T00:33:31.564394Z,SEN-035,9013.21,-57.68,5.35,277.24,1650.82,303.93,15.05,36.8,fish_school
2025-09-15T03:51:09.883415Z,SEN-036,5394.63,-55.15,7.67,140.54,1808.55,178.93,21.9,36.98,seafloor_reflection
2025-08-27T11:16:50.377557Z,SEN-042,19408.28,-65.23,1.94,193.08,317.08,150.15,23.79,30.67,ambient_noise
2025-08-26T19:26:06.346737Z,SEN-036,22986.82,-58.63,12.34,39.44,1767.18,144.56,24.68,33.8,ambient_noise
2025-09-06T12:38:46.876534Z,SEN-009,31456.41,-80.19,12.17,341.48,50.88,250.84,2.45,34.64,ship
2025-09-15T16:25:42.987405Z,SEN-022,35405.81,-66.25,14.14,252.51,1521.1,187.25,19.91,31.16,fish_school
2025-08-31T13:44:39.106326Z,SEN-001,44474.96,-45.35,6.26,135.2,1527.94,73.7,21.62,33.29,fish_school
2025-09-14T00:21:14.312799Z,SEN-005,14518.78,-56.14,-7.2,140.26,821.86,361.22,8.24,33.62,fish_school
2025-09-02T13:32:49.230924Z,SEN-009,26477.53,-67.96,4.29,32.57,1935.31,108.73,29.26,32.22,ambient_noise
2025-09-21T08:27:09.891428Z,SEN-037,18365.43,-72.34,1.59,164.49,916.18,387.99,21.55,30.72,ambient_noise
2025-09-21T15:22:03.032922Z,SEN-038,170.94,-34.77,8.64,242.29,535.97,19.72,27.51,32.79,fish_school
2025-09-03T16:31:03.130880Z,SEN-019,29013.65,-67.02,14.58,342.92,931.45,509.79,20.82,34.89,ambient_noise
2025-09-01T16:03:58.507656Z,SEN-008,40808.22,-64.98,25.12,233.13,119.56,392.26,3.9,32.97,fish_school
2025-09-07T02:36:34.592979Z,SEN-042,1918.33,-54.01,2.75,234.26,2329.68,31.57,7.77,31.88,whale
2025-09-01T23:39:12.566170Z,SEN-043,274.24,-68.31,11.02,283.11,1628.0,205.15,12.7,31.59,fish_school
2025-09-14T22:35:13.619195Z,SEN-032,36418.14,-56.24,11.4,183.53,2677.39,210.68,12.86,33.26,ambient_noise
2025-09-19T13:14:14.359732Z,SEN-013,34224.6,-59.72,21.52,11.57,859.69,93.43,19.37,37.74,seafloor_reflection
2025-09-14T23:05:49.500705Z,SEN-020,20352.02,-71.73,11.76,320.35,729.3,396.04,17.38,35.05,fish_school
2025-09-19T12:00:11.056653Z,SEN-036,33114.08,-59.5,7.09,144.89,1778.98,330.0,2.57,30.84,submarine
2025-09-06T16:18:18.381825Z,SEN-043,47673.97,-56.74,9.66,354.48,1867.72,343.42,25.22,31.1,ambient_noise
2025-08-30T11:01:08.285460Z,SEN-044,12468.35,-70.57,12.78,146.3,2030.49,332.58,25.6,34.76,fish_school
2025-09-16T21:47:43.553038Z,SEN-037,12371.74,-54.79,15.91,240.6,1891.21,109.17,25.54,31.99,ambient_noise
2025-09-05T14:00:44.614710Z,SEN-030,9392.99,-53.03,23.61,165.55,2456.91,255.4,6.6,36.66,sonar_ping
2025-09-14T21:47:08.676377Z,SEN-010,36226.94,-70.23,22.8,83.67,1648.08,280.74,9.57,30.56,ship
2025-09-02T21:20:03.795000Z,SEN-031,17724.14,-55.15,3.9,335.08,1460.12,41.44,22.08,31.89,ambient_noise
